0,1,2
0.24514194,0.25920433,0.9981976
0.22737974,0.2778604,0.9975572
0.20860592,0.29503062,0.9959444
0.19387849,0.3070828,0.9938338
0.17625764,0.38327682,1.1237737
0.16228314,0.33814484,0.9857462
0.1437445,0.36373508,1.0582614
0.12904078,0.38970268,0.9741011
0.10549107,0.42192042,0.96634567
0.08474106,0.4558599,0.9592545
0.06446167,0.48385584,0.95285094
0.044346865,0.5111678,0.9419885
0.029501714,0.53263056,0.9288256
0.017573988,0.55678207,0.9134807
0.010328141,0.5784335,0.8982072
0.00691667,0.6032219,0.88065654
0.0038349405,0.62414217,0.8640548
0.002611396,0.6499211,0.84289914
0.002399661,0.67197347,0.82447106
0.0015292899,0.6977052,0.8001139
0.002658542,0.72313035,0.77618355
0.003129158,0.84723926,0.7537947
0.004728744,0.7642398,0.7306945
0.0056699757,0.7804666,0.7148753
0.007175551,0.79740095,0.697728
0.009716368,0.8122363,0.68337923
0.012892391,0.8316706,0.6652832
0.016303578,0.84785026,0.6454322
0.02107947,0.8711056,0.6153354
0.029948898,0.8953043,0.5827009
0.036936145,0.91417253,0.55001897
0.046934545,0.93853647,0.5133052
0.059568055,0.95808876,0.4901812
0.077494934,0.97768825,0.46582392
0.0881994,0.9874999,0.44426525
0.10062117,0.9936319,0.42002654
0.11294894,0.9965318,0.40079212
0.13026404,0.9979953,0.3773124
0.1471794,0.9983726,0.35637033
0.15040228,0.9989624,0.3529077
0.17411658,0.9990567,0.32712737
0.19940731,0.9978538,0.2991414
0.22222753,0.99740577,0.27578026
0.24808268,0.99582535,0.25253767
0.26883268,0.99500006,0.23429936
0.28584206,0.99287736,0.21594247
0.29951072,0.99158,0.20192586
0.31640244,0.98872626,0.18430409
0.3337647,0.98608476,0.16817649
0.35799658,0.9820279,0.14756668
0.38829818,0.9765561,0.12503551
0.4151885,0.96957475,0.10570612
0.4480074,0.96011716,0.08345984
0.47501534,0.9518149,0.06652596
0.5087282,0.9425696,0.05139447
0.5307722,0.92896056,0.035978377
0.55321604,0.9122151,0.019139554
0.5749777,0.899762,0.01093331
0.59937423,0.88337,0.0049566464
0.6237002,0.8636289,0.002917181
0.645109,0.84414744,0.001802391
0.67117584,0.82174116,0.0016600895
0.6951725,0.90885645,0.0011856563
0.7220863,0.773957,0.0017076182
0.7427187,0.75169235,0.0018260131
0.76448035,0.7285078,0.0026562002
0.7818661,0.7125405,0.003320179
0.79913425,0.69749296,0.0058104554
0.81407344,0.68555874,0.008751543
0.8307062,0.6674923,0.012949438
0.84766865,0.64539266,0.018095914
0.8643486,0.6204157,0.08210359
0.88488686,0.5894951,0.031258807
0.9049545,0.56225395,0.038468655
0.9265752,0.5269229,0.04551258
0.944949,0.55634874,0.05167907
0.9633464,0.59999627,0.06534002
0.97645026,0.4551995,0.07812353
0.986849,0.4307414,0.09541316
0.9916483,0.40578794,0.1129635
0.99463606,0.38557523,0.12861666
0.9967768,0.35920668,0.15000942
0.9974592,0.33767316,0.16774958
0.9976003,0.31222445,0.189925
0.9967768,0.28962958,0.2115312
0.99616534,0.2654073,0.23579353
0.995389,0.24668045,0.25768423
0.99430656,0.22682148,0.27843654
0.9932011,0.2092504,0.296414
0.99033076,0.19356598,0.3104781
0.98786056,0.17528734,0.395971
0.9844493,0.15934338,0.34612462
0.97990865,0.13797495,0.37318563
0.97353315,0.11717258,0.3997723
0.96424025,0.15752548,0.43413812
0.9576765,0.07587462,0.46819562
1.0100416,0.05198245,0.5009724
0.9318214,0.032854736,0.52139264
0.91568244,0.016226986,0.545323
0.9042253,0.008019246,0.5703681
0.8927445,0.004740678,0.5901955
0.8755471,0.0020992004,0.6125605
0.8600667,0.0014389019,0.63357365
0.8380229,0.0014389019,0.65845275
0.8177669,0.001839666,0.6818376
0.79127663,0.0026887427,0.7107723
0.76855034,0.0031605463,0.7321412
0.7429069,0.0042926483,0.7552178
0.7223451,0.005660511,0.77499765
0.7077589,0.0076181986,0.7898446
0.69183177,0.009410599,0.8061617
0.67632806,0.01174556,0.8210086
0.6544018,0.01537791,0.84116787
0.63231075,0.019387249,0.85959595
0.60229146,0.025991367,0.8829098
0.573472,0.09419337,0.9017408
0.5410296,0.04231232,0.9230388
0.5115984,0.049694758,0.93771946
0.48270836,0.062548645,0.9551039
0.45760605,0.07990773,1.0045413
0.43711483,0.093422204,0.985438
0.4131182,0.108681805,0.9930511
0.39114484,0.12339914,0.99601555
0.36700705,0.14403652,0.9975097
0.34491608,0.16323498,0.9986481
0.3184257,0.18561777,0.9989091
0.2954172,0.20719847,0.99907506
0.26904443,0.23415656,0.99852973
0.24584773,0.2592279,0.9982688
0.22796787,0.27753022,0.9974861
0.21006463,0.29507783,0.9961342
0.19361989,0.3076017,0.9937863
0.177034,0.37154245,1.1185163
0.16261232,0.33788544,0.9857462
0.14350933,0.36281526,1.0629821
0.12988771,0.38949043,0.9745519
0.10692607,0.42088267,0.9667726
0.084388174,0.45453912,0.9593257
0.0654732,0.4834785,0.9532303
0.044605464,0.5099178,0.9424154
0.030160634,0.53175795,0.92939484
0.016868206,0.55635756,0.9144768
0.010727896,0.57732505,0.8993456
0.0064932005,0.6018303,0.88196087
0.0043289885,0.62303364,0.86552507
0.0022585045,0.6485295,0.8436818
0.0015998681,0.67074704,0.8252537
0.0013647013,0.69652593,0.8014894
0.002399661,0.7225643,0.7774168
0.003458335,0.85047585,0.755028
0.0051053492,0.7636738,0.73138225
0.0056699757,0.77987695,0.71520734
0.0070815408,0.79697645,0.6977991
0.009880957,0.8118353,0.6837587
0.012516067,0.8307507,0.6662319
0.016162423,0.84799176,0.64657056
0.02100889,0.86997354,0.6167821
0.029101958,0.8951628,0.58445597
0.036324374,0.9132057,0.5514894
0.045193803,0.93650806,0.51423013
0.05850938,0.95690936,0.49077412
0.07624824,0.9770987,0.46667773
0.08770535,0.9876176,0.44514278
0.10050345,0.99405646,0.4208329
0.112572335,0.9966982,0.40169337
0.1294171,0.99764156,0.3786168
0.14640303,0.99794805,0.35703442
0.1497908,0.99863213,0.35350057
0.17329335,0.99858487,0.32876384
0.19801918,0.99832565,0.2999952
0.22180405,0.99780655,0.27708468
0.24749455,0.99650943,0.2532729
0.26690358,0.9946933,0.23484483
0.28480694,0.9932312,0.21627448
0.29951072,0.99224055,0.20280328
0.3159084,0.9891273,0.18511036
0.33270603,0.9863913,0.16936243
0.35686734,0.9822639,0.14849164
0.3871689,0.9762966,0.12605524
0.41227126,0.969622,0.1056825
0.44619587,0.96063596,0.08393399
0.4752506,0.9540556,0.067925066
0.5077166,0.94334793,0.05220075
0.528796,0.9298334,0.035859983
0.55283964,0.9124036,0.019234328
0.5742484,0.90058726,0.010601463
0.5985979,0.88438404,0.005336307
0.621724,0.8650676,0.0025375206
0.6438386,0.84506726,0.0015889388
0.66983485,0.82280254,0.0011384122
0.69413733,0.9046301,0.0008538091
0.7219216,0.77558446,0.0014230151
0.74194235,0.7530603,0.001494166
0.7640098,0.73025316,0.0023004464
0.7805722,0.7134367,0.002917181
0.79885197,0.6985779,0.005336307
0.8132734,0.68614835,0.007944978
0.83049446,0.66928476,0.012688457
0.84684515,0.64685494,0.017526709
0.8641134,0.6223261,0.089109674
0.8841811,0.5914291,0.03049977
0.90366066,0.5632681,0.037757147
0.9250224,0.52798426,0.044231866
0.9456313,0.5862728,0.051844995
0.96341705,0.565335,0.06477081
0.97654456,0.45656747,0.07769663
0.98604894,0.4318263,0.093397036
0.992401,0.40696725,0.11189624
0.99440086,0.38637713,0.12660082
0.9973886,0.36073974,0.14891854
0.99764746,0.33937132,0.16675347
0.9982121,0.3127669,0.18885773
0.99705917,0.29083243,0.21022658
0.99640054,0.2665394,0.23486857
0.9958125,0.24769461,0.2564984
0.99442434,0.22767057,0.27751157
0.9932479,0.21000496,0.2952044
0.9911543,0.19429703,0.30922112
0.98823684,0.17620717,0.40730256
0.98499024,0.16019246,0.34460676
0.9807793,0.13863553,0.37150174
0.974827,0.117880136,0.39903706
0.96539325,0.1588782,0.43364006
0.9589469,0.07530857,0.466654
1.0206538,0.051793676,0.4998577
0.93278605,0.033184744,0.52034914
0.9168588,0.01603821,0.5443269
0.90573084,0.008160759,0.5695143
0.8937797,0.004811434,0.5892705
0.8754765,0.001816175,0.6118253
0.8605845,0.001108611,0.6326013
0.8389638,0.0009905894,0.6577175
0.81833154,0.0015804146,0.6811973
0.7917707,0.002405717,0.7093018
0.7684092,0.0030425247,0.7316906
0.743895,0.004386896,0.75452995
0.7232391,0.0061558057,0.7743573
0.709147,0.0071936604,0.78951246
0.6924905,0.009127574,0.8058771
0.678116,0.01127404,0.820724
0.65538985,0.015165641,0.8401954
0.6330636,0.019293003,0.85859984
0.6030678,0.025849855,0.88200843
0.5752365,0.09881964,0.901409
0.5428411,0.042170808,0.9232283
0.51388043,0.04995401,0.93809885
0.4814615,0.061110027,0.9538943
0.45798245,0.079176396,1.0141215
0.4376559,0.09250237,0.9851534
0.4144592,0.10788,0.992719
0.39257994,0.122243546,0.9958972
0.3677599,0.1421026,0.9974861
0.34545717,0.16231515,0.9986481
0.3190609,0.18514597,0.9988855
0.29546425,0.20646714,0.99912256
0.26982078,0.23314238,0.99852973
0.24704756,0.25833166,0.9982212
0.22860308,0.27620944,0.99741495
0.21041752,0.29399288,0.9961818
0.1953372,0.30587995,0.9937151
0.17861016,0.4083737,1.0758775
0.16341239,0.3367769,0.9860072
0.14536779,0.36173034,1.0383655
0.12913479,0.38814604,0.9745992
0.10742012,0.4194911,0.9668676
0.08509395,0.45347777,0.95946795
0.06672017,0.48274732,0.9538943
0.0450055,0.5087621,0.9428423
0.030795837,0.5296588,0.9303434
0.017479979,0.55524904,0.91514105
0.010610454,0.576075,0.89986724
0.0073167076,0.6018539,0.8823878
0.004493577,0.622845,0.8658097
0.0024233754,0.6477748,0.84408504
0.002187926,0.6697565,0.8256806
0.0015527218,0.6956061,0.802035
0.0024468072,0.72147936,0.7779623
0.0033171785,0.8472771,0.75614274
0.0043289885,0.7628011,0.73228353
0.0059522884,0.7789336,0.71625084
0.0070815408,0.79615086,0.6987241
0.009410623,0.8108447,0.68463624
0.012257186,0.82957166,0.66675365
0.016138991,0.8463409,0.64763784
0.020820588,0.86917144,0.6179205
0.028937088,0.8935589,0.5855469
0.03663012,0.91268665,0.5535291
0.04665223,0.93584776,0.51586664
0.057991903,0.9557065,0.49169907
0.07570705,0.97568357,0.46757895
0.08768192,0.98691005,0.44602028
0.099539064,0.9933254,0.42149702
0.111913696,0.99622643,0.40240487
0.12915823,0.99768883,0.3791623
0.1458147,0.99832565,0.3582914
0.14950848,0.9980426,0.45064753
0.1736931,0.9988209,0.3291196
0.19766629,0.99792457,0.30084902
0.22131,0.997382,0.27805707
0.24716517,0.9961084,0.25457734
0.2662919,0.9944575,0.2357698
0.2843364,0.9930897,0.21719944
0.29871085,0.99150926,0.20308788
0.31503794,0.9885612,0.18567957
0.33282366,0.98632056,0.17026377
0.35606742,0.9820044,0.14944021
0.38603967,0.9762966,0.12721756
0.41128317,0.96955127,0.10682091
0.44518426,0.9606832,0.08462188
0.47242746,0.9527347,0.06785392
0.5075049,0.94372517,0.052888636
0.52884305,0.930706,0.036879715
0.5521574,0.9129227,0.020135665
0.57335436,0.9008941,0.01124182
0.5978921,0.8847851,0.0059055127
0.6206889,0.8650676,0.0030119538
0.64367384,0.84598714,0.0022768243
0.6693173,0.8228498,0.0015177879
0.6932198,0.8030615,0.0013043357
0.7200631,0.77612686,0.0014702593
0.74168354,0.75331974,0.0018971638
0.7634452,0.73030037,0.0024427478
0.78036046,0.7138613,0.0034388585
0.7975344,0.69853073,0.005549759
0.8118149,0.6860776,0.007992507
0.8292478,0.6699451,0.012925532
0.84684515,0.6478927,0.01766901
0.86286646,0.62350535,0.023384692
0.88371044,0.59227824,0.030523675
0.9035195,0.65434766,0.037733525
0.92266965,0.5287862,0.044469222
0.9437963,0.50392705,0.05139447
0.9621935,0.47793588,0.064391434
0.9758388,0.4578175,0.07757795
0.98553145,0.5256922,0.093563244
0.9917658,0.40840593,0.11177784
1.1066806,0.38687244,0.1265533
0.9972709,0.36491436,0.1477326
0.99722403,0.33979586,0.16625541
0.9977415,0.31448865,0.18807508
0.99712974,0.29187018,0.20977606
0.9961416,0.2672234,0.23375386
0.9948712,0.24882671,0.25585803
0.9936951,0.3344558,0.2770135
0.9924716,0.210406,0.29515696
0.9905191,0.19578291,0.30917367
0.9876722,0.17672595,0.32636845
0.98524916,0.16087653,0.34422728
0.98000294,0.1396731,0.3706005
0.9744035,0.120050095,0.3972346
0.966287,0.09785608,0.43190873
0.9587589,0.076982945,0.46499383
0.94857186,0.05318531,0.49836352
0.93320954,0.034765158,0.5192344
0.9166942,0.01672228,0.54297507
0.9056134,0.008373028,0.5683759
0.8943915,0.0052597467,0.58879614
0.8769115,0.0027125168,0.75073886
0.8614314,0.0018869312,0.6318424
0.8398108,0.0013681455,0.65681624
0.8190139,0.0016273969,0.68005884
0.7924765,0.09971109,0.7080923
0.7693267,0.0033963064,0.730481
0.85020655,0.0047879433,0.753439
0.7240155,0.006344584,0.77340865
0.7090999,0.0075474423,0.7884927
0.69289047,0.009174839,0.80521315
0.6779043,0.011462535,0.8201073
0.65656614,0.015212623,0.8396737
0.63409877,0.019104224,0.8578647
0.6046676,0.025448808,0.88096476
0.576154,0.032430198,0.8998909
0.5436409,0.041746266,0.921663
0.51482147,0.050237034,0.93771946
0.48416698,0.061746832,0.95382315
0.45857063,0.078681104,0.9721564
0.43763238,0.09186556,0.98408616
0.41417688,0.10703092,0.99224454
0.39180356,0.18001327,0.99561256
0.36959493,0.14167807,0.9972963
0.34722164,0.16170211,0.9986009
0.3207783,0.18424962,0.99879044
0.29779333,0.20498125,0.9990039
0.27080888,0.2319867,0.99838746
0.24782392,0.2571288,0.99807894
0.22923829,0.27552545,0.9972727
0.21145248,0.29349756,0.9961818
0.19521949,0.3062809,0.99362034
0.17950425,0.32012558,0.9902051
0.16371815,0.33637595,0.986102
0.1471794,0.3608105,0.9808844
0.13047577,0.3862592,0.9751684
0.10897284,0.41781655,0.96767396
0.086129196,0.45220414,0.9601795
0.0677317,0.48126143,0.95408416
0.04559356,0.50836116,0.9428187
0.031736787,0.52947015,0.93077034
0.017715145,0.5551547,0.9154968
0.010445584,0.5746599,0.90053123
0.0069403844,0.6005803,0.88264877
0.00477589,0.6218308,0.8671615
0.0028937089,0.6475625,0.845271
0.0019527595,0.6690017,0.82655835
0.0010823882,0.69520515,0.80312586
0.002117348,0.7207718,0.77921927
0.0036232057,0.7410789,0.7573523
0.004846468,0.76195204,0.73346937
0.006069731,0.7787213,0.71717584
0.007740177,0.7959386,0.69938815
0.009386909,0.8102079,0.6850157
0.012163176,0.8288403,0.6673703
0.015480354,0.84572756,0.6480173
0.0194796,0.86768556,0.6192487
0.028419608,0.8930401,0.5877052
0.036394954,0.9125451,0.5559482
0.044417445,0.9341023,0.51731336
0.05465129,0.95400834,0.4931221
0.07493068,0.97492874,0.46869367
0.08589375,0.985896,0.44725358
0.098974444,0.9933254,0.42254055
0.111631386,1.0983559,0.40325868
0.12828785,0.99794805,0.38051417
0.14534436,0.99872637,0.359667
0.1480732,0.9985141,0.45008716
0.17164634,0.99858487,0.32978368
0.19681935,0.9985379,0.30239064
0.21963964,0.997217,0.27888715
0.24594182,0.9959669,0.25521767
0.26448038,0.99471706,0.23659989
0.28346595,0.9933489,0.21802954
0.29774627,0.99212253,0.20389417
0.315085,0.9895046,0.1864386
0.3300476,0.98648554,0.17052446
0.35510287,0.9824289,0.14993827
0.38439286,0.97650886,0.12759693
0.41116554,0.9707306,0.10788817
0.44363153,0.96157926,0.085428156
0.47155702,0.9535368,0.068755254
0.50559926,0.94372517,0.052912258
0.5272903,0.93124855,0.037282996
0.5523456,0.9135357,0.020491417
0.5719899,0.90110636,0.01086216
0.59676284,0.88459635,0.0054786084
0.62047714,0.8654686,0.002727351
0.6427799,0.84664744,0.0019446926
0.66832924,0.82405263,0.0010433547
0.69162005,0.8042409,0.0009485819
0.7191456,0.77674013,0.0011856563
0.74060136,0.7549,0.0015889388
0.761963,0.7318098,0.0022056736
0.77984285,0.71482825,0.0029644251
0.79713464,0.69897884,0.0049330243
0.8120735,0.6866672,0.007731526
0.829036,0.67107725,0.012356325
0.84611595,0.6486475,0.016909974
0.86241955,0.6244252,0.022791864
0.8821109,0.59348106,0.029598715
0.9019668,0.6615404,0.03704564
0.9239872,0.5308381,0.04385249
0.94344336,0.5055545,0.050896414
0.9616054,0.47975197,0.063466474
0.97560334,0.45850146,0.07681891
0.985508,0.5446026,0.09221138
0.9923304,0.40868896,0.11047322
1.1097504,0.38816962,0.12550993
0.9956947,0.36012653,0.14732932
0.9974826,0.3411166,0.16533045
0.99825895,0.3147009,0.18710259
0.9972003,0.29248342,0.20868517
0.99574184,0.2676715,0.2326866
0.9956476,0.24910975,0.25445873
0.99440086,0.32050467,0.2758514
0.9936714,0.21182112,0.2938051
0.9911306,0.19630198,0.3079878
0.98819,0.17752777,0.32525373
0.9849668,0.16097078,0.34299397
0.9811085,0.14009765,0.36929604
0.97560334,0.11953131,0.39607245
0.96663994,0.09693625,0.4307703
0.9596998,0.07790278,0.4642586
0.9483367,0.05438817,0.497486
0.9344328,0.035519704,0.51854664
0.9171883,0.017099554,0.5424533
0.90627205,0.008396518,0.5675458
0.89497954,0.0048586996,0.5880372
0.87827593,0.0030425247,0.72244877
0.86263126,0.0018869312,0.6307039
0.84094,0.0011321022,0.65596247
0.8199783,0.0015804146,0.6789916
0.7938409,0.09402242,0.70697755
0.77083236,0.0033963064,0.7292952
0.85761046,0.0047879433,0.7524192
0.72472125,0.005990802,0.77231765
0.7106762,0.006981391,0.7877573
0.6940903,0.008656053,0.80419314
0.679457,0.010802235,0.8189925
0.6574837,0.014953371,0.83910453
0.6360044,0.018679686,0.85724795
0.6052558,0.025378052,0.87994504
0.57890654,0.03233567,0.900484
0.5439703,0.04141626,0.9209279
0.5159272,0.0484919,0.93677086
0.4844493,0.060945023,0.95259
0.46052325,0.077950045,0.9718243
0.43883222,0.09167679,0.98382515
0.4161766,0.10651214,0.9924344
0.3937327,0.19427791,0.99570733
0.36994782,0.14094672,0.9975336
0.34771568,0.1604285,0.99852973
0.3216958,0.18344782,0.99914616
0.2982168,0.20427369,0.99912256
0.27210283,0.23158574,0.99883795
0.2485297,0.25594953,0.9983163
0.23010877,0.27451128,0.99743855
0.21173479,0.2919881,0.9962529
0.19597241,0.30512524,0.9938338
0.17959826,0.32012558,0.9905133
0.16458851,0.33503157,0.9860072
0.14746171,0.3598435,0.9808368
0.13096982,0.38543373,0.97495496
0.109278865,0.41651934,0.9682195
0.087658204,0.45060036,0.96015555
0.06815517,0.47968122,0.9547245
0.04636992,0.5070639,0.94334036
0.032207403,0.5287862,0.9311972
0.01835035,0.55392826,0.9157339
0.011339668,0.57416457,0.9012191
0.006893238,0.6000378,0.8828386
0.004799322,0.62051004,0.8671854
0.0027996986,0.6457936,0.8461248
0.0025408175,0.6680583,0.82750696
0.0014115653,0.6942617,0.8044541
0.0026351102,0.7198048,0.7803577
0.0032703145,0.7398053,0.7582061
0.004752458,0.76105577,0.73418087
0.005811132,0.7770939,0.71772134
0.006963816,0.794783,0.7000759
0.009081164,0.80945307,0.68598807
0.011857148,0.82879335,0.6685799
0.015433208,0.8458456,0.6492743
0.020303108,0.86803937,0.62029225
0.028066717,0.891908,0.5878475
0.035477433,0.91035163,0.5556873
0.044770334,0.93374854,0.51819086
0.05738013,0.9545744,0.4936913
0.074671805,0.97490525,0.46945262
0.085917465,0.98580176,0.4479888
0.09862155,0.99245286,0.42351294
0.11064329,1.1000108,0.40401763
0.12798211,0.99806607,0.3815577
0.1447326,0.99872637,0.3605445
0.14724998,0.9987029,0.4483837
0.17072882,0.99834913,0.33130154
0.19583125,0.99806607,0.3036239
0.2180634,0.99686325,0.2802153
0.24453026,0.9954954,0.2556446
0.26417452,0.9945518,0.2378806
0.28356004,0.99325466,0.21900195
0.2964053,0.9915565,0.20424992
0.3148968,0.988915,0.1874111
0.33037695,0.9864386,0.17125988
0.35453826,0.9824524,0.15064977
0.38331065,0.97676843,0.1286642
0.41034213,0.9703296,0.10840985
0.4428787,0.9618861,0.08663772
0.47094533,0.9538199,0.06937199
0.50423473,0.94391394,0.053481463
0.5280196,0.9314371,0.03837388
0.5502518,0.9141255,0.021013096
0.5720134,0.9016016,0.011502516
0.5963394,0.8858937,0.006190116
0.6195361,0.86662424,0.0029644251
0.6412742,0.84707195,0.0022292957
0.66722345,0.82457143,0.0013043357
0.69110245,0.8051607,0.0013991086
0.7182986,0.77829677,0.0014230151
0.7401543,0.7556783,0.0019446926
0.7619395,0.7326353,0.0022768243
0.7788783,0.71504056,0.0034863872
0.79598165,0.69900244,0.0050753257
0.8117912,0.6872569,0.008348261
0.8276007,0.6708414,0.012285175
0.84635115,0.64977956,0.017408028
0.86145484,0.62591106,0.022388583
0.8825812,0.59482545,0.030167922
0.90093154,0.65935177,0.03692724
0.92302257,0.5321117,0.044089563
0.94106716,0.5058375,0.050208528
0.9609231,0.47979915,0.06341895
0.9743329,0.45927978,0.076368384
0.9847317,0.537505,0.092258625
0.9910837,0.4102928,0.10995154
1.1247709,0.3886649,0.12505913
0.9939303,0.3617539,0.14659418
0.9968711,0.34168267,0.16438188
0.99724746,0.31562075,0.18603532
0.9969417,0.29323816,0.20740446
0.9956241,0.2691338,0.23188023
0.9946595,0.25019467,0.25417414
0.9932951,0.35860455,0.27596998
0.9922598,0.21191537,0.29389995
0.9905191,0.19608971,0.30803525
0.98835456,0.17799957,0.32485053
0.98499024,0.16215014,0.34247223
0.98094386,0.14174882,0.36794418
0.97489756,0.12094644,0.3952661
0.96673423,0.099341966,0.4294659
0.95880574,0.07886988,0.46193436
0.94927764,0.055496782,0.49658477
0.935068,0.03688785,0.51819086
0.9174706,0.017783627,0.5415046
0.90582514,0.008632279,0.5667631
0.8950267,0.0050944597,0.5875866
0.87877,0.0033963064,0.75926375
0.8626781,0.0022879785,0.6294469
0.84141064,0.0016039058,0.6550138
0.8213193,0.0019341966,0.6775923
0.7943821,0.09764269,0.70545965
0.7720322,0.0036085758,0.72837025
0.8266792,0.004952947,0.75222945
0.72450954,0.0059435363,0.7719145
0.70968807,0.0072409254,0.7870458
0.69456077,0.009174839,0.80383736
0.6791747,0.011132527,0.818376
0.65826005,0.015236397,0.8375867
0.6363808,0.018962711,0.8560859
0.6069967,0.025118517,0.87887776
0.57989466,0.032288685,0.8992744
0.5465111,0.04089719,0.91957605
0.51764464,0.048161607,0.93567973
0.48579028,0.060708977,0.95216304
0.46177015,0.0780208,0.97149247
0.43998498,0.09099271,0.98309004
0.41667065,0.106087595,0.9922685
0.39448556,0.17159179,0.9950906
0.37119472,0.14052218,0.9975572
0.34893903,0.1604285,0.9983163
0.3237426,0.18302327,0.9990278
0.29880494,0.2035899,0.9989803
0.27311444,0.23038287,0.9987193
0.24954131,0.25543064,0.997913
0.23086159,0.27441695,0.9975336
0.21197024,0.2923419,0.9960631
0.19679591,0.30488935,0.994142
0.17933936,0.31946516,0.99044216
0.16510628,0.33519667,0.9867423
0.1482615,0.35831043,0.98105025
0.13226368,0.38420725,0.9756428
0.11019638,0.41567028,0.9682195
0.08810539,0.4490673,0.96010834
0.069566734,0.4792331,0.9548668
0.047499172,0.506262,0.9438621
0.032677736,0.5275597,0.93179035
0.01844464,0.55286694,0.91654015
0.011645414,0.57307965,0.90254736
0.006893238,0.5985048,0.88411933
0.0045641554,0.61925995,0.8686557
0.0029408552,0.64447284,0.8469075
0.002187926,0.66683185,0.82864535
0.00091751746,0.6929881,0.8053315
0.0027291204,0.7189557,0.78142494
0.0033643248,0.7392157,0.75927335
0.0051522134,0.760702,0.73503464
0.0056699757,0.7766458,0.71814823
0.007104973,0.7937689,0.7003368
0.008869429,0.80926454,0.68624896
0.012022019,0.82761395,0.66884077
0.015244905,0.84464276,0.6501281
0.020138519,0.8665772,0.6218338
0.027384367,0.89124745,0.5894602
0.036324374,0.90988016,0.55779815
0.04253526,0.9314136,0.5199222
0.05448642,0.95306504,0.49516174
0.074224904,0.9743862,0.4705436
0.08615263,0.98580176,0.4491035
0.09760974,0.9924056,0.4245802
0.109796345,1.0751197,0.40491888
0.12654683,0.99768883,0.38257754
0.1437445,0.99846715,0.36189637
0.14642647,0.99863213,0.3582914
0.16912924,0.9988209,0.33277202
0.1945137,0.99825484,0.30480975
0.2170753,0.997382,0.28114027
0.24347158,0.99599063,0.2562375
0.26245713,0.9946225,0.23807035
