0,1,2,3,4,5
3.333333,3.291667,3.308333,0.008333333,0.004166667,0.01666667
3.058333,3.066667,3.041667,0.0125,-0.008333333,0.008333333
1.925,1.941667,1.916667,0.008333333,0.02083333,-0.004166667
0.6916667,0.6833333,0.6833333,0.008333333,0.004166667,0.004166667
-0.5083333,-0.5,-0.4833333,-0.008333333,-0.004166667,0.0125
-1.191667,-1.2,-1.183333,0.004166667,0.004166667,-0.004166667
-2.441667,-2.458333,-2.441667,0.0,0.0,0.004166667
-2.941667,-2.966667,-2.958333,0.008333333,0.0,0.004166667
-3.375,-3.35,-3.383333,-0.004166667,0.008333333,0.004166667
-2.625,-2.641667,-2.65,-0.004166667,0.0,0.004166667
-1.458333,-1.466667,-1.458333,-0.004166667,-0.004166667,-0.004166667
-0.4083333,-0.4166667,-0.4416667,0.008333333,-0.008333333,0.004166667
0.7833333,0.7666667,0.7666667,0.0,0.004166667,0.0125
1.541667,1.558333,1.541667,0.0,0.004166667,0.008333333
2.591667,2.591667,2.625,-0.004166667,-0.004166667,0.008333333
3.275,3.266667,3.25,0.008333333,0.0,0.008333333
3.291667,3.283333,3.275,0.008333333,0.004166667,0.0
2.941667,2.966667,2.933333,0.008333333,-0.0125,0.004166667
1.875,1.891667,1.883333,-0.004166667,0.004166667,0.004166667
0.6833333,0.7166667,0.7083333,0.0,0.0,0.004166667
-0.55,-0.525,-0.525,0.0,-0.0125,0.004166667
-1.191667,-1.191667,-1.191667,0.01666667,0.0,-0.004166667
-2.458333,-2.475,-2.483333,0.0,0.0125,0.004166667
-2.983333,-2.975,-2.991667,0.008333333,0.008333333,0.0125
-3.316667,-3.283333,-3.291667,0.008333333,0.0,0.0
-2.616667,-2.608333,-2.625,-0.004166667,0.0,0.004166667
-1.458333,-1.45,-1.466667,-0.004166667,-0.0125,0.004166667
-0.3916667,-0.4,-0.4,0.0,0.004166667,0.008333333
0.775,0.7583333,0.7666667,0.0,0.0,-0.0125
1.566667,1.575,1.558333,0.0,0.008333333,-0.004166667
2.558333,2.583333,2.566667,0.008333333,0.008333333,0.0
3.258333,3.283333,3.275,-0.004166667,0.004166667,-0.0125
3.266667,3.3,3.275,0.0,-0.0125,-0.004166667
3.0,3.008333,3.0,-0.004166667,0.004166667,0.004166667
1.958333,1.916667,1.941667,0.0,0.004166667,0.01666667
0.7,0.6916667,0.7083333,0.0125,0.004166667,0.004166667
-0.5083333,-0.525,-0.5416667,-0.004166667,0.0,-0.004166667
-1.225,-1.25,-1.225,-0.004166667,0.0,0.0
-2.441667,-2.441667,-2.433333,0.004166667,-0.004166667,0.0
-2.958333,-2.95,-2.975,-0.004166667,-0.008333333,0.0
-3.366667,-3.358333,-3.358333,0.008333333,0.004166667,0.004166667
-2.65,-2.625,-2.625,0.008333333,0.004166667,0.0125
-1.483333,-1.458333,-1.458333,0.0,0.0,0.0
-0.4,-0.3666667,-0.3833333,0.0,0.008333333,-0.004166667
0.775,0.7416667,0.775,0.0125,0.0,0.008333333
1.583333,1.6,1.591667,0.004166667,0.0125,0.004166667
2.608333,2.566667,2.583333,0.008333333,0.0125,0.0
3.3,3.3,3.308333,0.008333333,0.004166667,0.0
3.3,3.316667,3.325,0.008333333,0.004166667,-0.004166667
2.975,2.983333,2.983333,0.008333333,0.004166667,0.0
1.9,1.941667,1.908333,0.008333333,0.004166667,0.0125
0.7833333,0.7916667,0.775,0.008333333,0.0,0.008333333
-0.525,-0.5083333,-0.5083333,0.0125,-0.004166667,-0.004166667
-1.241667,-1.233333,-1.225,0.0,0.0,0.004166667
-2.483333,-2.441667,-2.458333,0.0,0.008333333,0.0125
-2.966667,-2.958333,-2.95,0.004166667,0.0,0.004166667
-3.366667,-3.341667,-3.358333,0.008333333,0.0,0.008333333
-2.675,-2.675,-2.658333,0.0,0.0,0.004166667
-1.475,-1.5,-1.45,0.01666667,0.0,0.004166667
-0.4166667,-0.425,-0.4166667,0.0,0.0,0.004166667
0.7583333,0.775,0.775,-0.004166667,0.008333333,0.004166667
1.566667,1.591667,1.566667,0.008333333,0.0125,0.0
2.608333,2.591667,2.583333,0.008333333,0.0,0.004166667
3.258333,3.266667,3.275,-0.004166667,-0.0125,0.0
3.266667,3.275,3.266667,0.008333333,0.01666667,0.008333333
2.966667,2.966667,2.975,-0.004166667,0.008333333,0.0
1.891667,1.891667,1.891667,0.0125,0.0,0.0
0.7416667,0.7416667,0.7583333,-0.008333333,0.004166667,0.004166667
-0.525,-0.5333333,-0.5666667,0.008333333,0.004166667,0.004166667
-1.241667,-1.25,-1.25,0.0125,0.0,-0.004166667
-2.441667,-2.458333,-2.466667,0.0,0.008333333,0.004166667
-2.941667,-2.95,-2.958333,0.0,0.0125,-0.004166667
-3.366667,-3.358333,-3.358333,0.008333333,0.0,-0.004166667
-2.666667,-2.65,-2.65,0.008333333,0.0,0.004166667
-1.466667,-1.483333,-1.516667,0.004166667,-0.004166667,0.0
-0.4416667,-0.4416667,-0.425,0.008333333,0.0,0.004166667
0.7583333,0.7416667,0.7333333,-0.004166667,0.004166667,0.004166667
1.583333,1.583333,1.583333,0.004166667,-0.008333333,0.0
2.608333,2.591667,2.575,-0.008333333,0.004166667,0.008333333
3.275,3.283333,3.283333,-0.008333333,-0.004166667,-0.004166667
3.3,3.291667,3.3,0.008333333,-0.004166667,0.0125
3.0,3.0,2.983333,0.0125,0.0,-0.004166667
1.933333,1.933333,1.933333,0.0,0.01666667,0.0125
0.7416667,0.7166667,0.725,0.0,0.004166667,-0.004166667
-0.5,-0.4666667,-0.4833333,0.0,0.008333333,-0.004166667
-1.183333,-1.208333,-1.216667,-0.004166667,0.0,0.004166667
-2.433333,-2.458333,-2.441667,0.008333333,-0.004166667,-0.004166667
-2.95,-2.95,-2.95,0.008333333,0.0,-0.008333333
-3.4,-3.425,-3.408333,0.004166667,0.004166667,-0.02083333
-2.65,-2.666667,-2.666667,0.0,0.01666667,-0.004166667
-1.475,-1.483333,-1.491667,0.0,0.008333333,0.008333333
-0.4333333,-0.4416667,-0.4666667,-0.008333333,0.008333333,0.008333333
0.7666667,0.7666667,0.7666667,0.0,-0.004166667,0.004166667
1.516667,1.525,1.516667,0.008333333,0.008333333,0.0125
2.575,2.575,2.55,0.008333333,-0.004166667,0.0
3.275,3.241667,3.241667,-0.004166667,0.004166667,0.0
3.266667,3.266667,3.291667,0.0,0.0,0.004166667
2.975,2.958333,2.95,0.004166667,-0.004166667,0.004166667
1.933333,1.916667,1.925,0.008333333,0.004166667,0.004166667
0.725,0.75,0.7083333,0.0,0.0125,0.0125
-0.525,-0.5416667,-0.5083333,0.0,0.008333333,0.0125
-1.233333,-1.233333,-1.25,-0.008333333,0.0125,0.004166667
-2.45,-2.441667,-2.475,0.01666667,0.008333333,-0.004166667
-2.95,-2.941667,-2.958333,0.0,0.008333333,0.0125
-3.366667,-3.358333,-3.358333,0.008333333,0.0125,0.0
-2.658333,-2.675,-2.691667,0.0,0.0,-0.004166667
-1.508333,-1.475,-1.5,-0.004166667,0.0,-0.004166667
-0.4166667,-0.4416667,-0.425,0.008333333,0.0,0.0
0.7416667,0.7333333,0.7333333,0.0,0.008333333,0.0
1.525,1.491667,1.5,0.0,0.004166667,0.02083333
2.575,2.583333,2.575,0.0,0.0,-0.004166667
3.266667,3.266667,3.275,0.0125,0.0,0.008333333
3.3,3.308333,3.341667,0.008333333,-0.004166667,0.004166667
2.908333,2.916667,2.933333,0.008333333,0.01666667,0.0125
1.925,1.925,1.933333,0.0,0.008333333,0.0
0.7666667,0.7166667,0.7083333,0.004166667,-0.008333333,-0.004166667
-0.55,-0.5416667,-0.5416667,0.004166667,0.0,0.004166667
-1.258333,-1.233333,-1.241667,0.008333333,0.008333333,0.004166667
-2.425,-2.425,-2.383333,0.008333333,0.008333333,-0.004166667
-2.958333,-2.958333,-2.933333,0.0125,0.008333333,-0.0125
-3.341667,-3.375,-3.391667,0.01666667,0.008333333,0.004166667
-2.7,-2.683333,-2.708333,0.004166667,0.008333333,0.0
-1.483333,-1.475,-1.466667,0.008333333,0.008333333,0.0125
-0.45,-0.425,-0.4416667,-0.004166667,0.008333333,0.0125
0.7416667,0.7333333,0.7333333,-0.004166667,0.008333333,0.008333333
1.55,1.55,1.541667,-0.004166667,-0.004166667,-0.004166667
2.583333,2.591667,2.6,0.0125,0.0125,0.004166667
3.275,3.25,3.266667,0.0,-0.004166667,0.004166667
3.241667,3.241667,3.258333,0.0,0.02083333,0.0125
2.975,2.975,2.983333,0.0,0.008333333,0.004166667
1.9,1.9,1.925,-0.008333333,-0.004166667,0.01666667
0.75,0.7833333,0.775,0.0125,0.0125,0.004166667
-0.5083333,-0.5166667,-0.4916667,0.008333333,-0.008333333,0.0
-1.258333,-1.241667,-1.258333,0.004166667,0.01666667,0.0125
-2.441667,-2.45,-2.441667,0.008333333,0.008333333,0.004166667
-2.95,-2.983333,-2.966667,0.008333333,0.004166667,0.0
-3.383333,-3.391667,-3.383333,-0.008333333,0.004166667,-0.004166667
-2.666667,-2.675,-2.658333,0.008333333,0.008333333,0.0
-1.433333,-1.441667,-1.45,0.0,0.0,-0.008333333
-0.4833333,-0.475,-0.5083333,0.008333333,0.008333333,0.0125
0.75,0.7583333,0.7416667,0.0,0.0,-0.004166667
1.516667,1.516667,1.516667,-0.004166667,0.0125,0.0
2.566667,2.583333,2.575,0.008333333,0.01666667,0.01666667
3.25,3.25,3.283333,0.008333333,0.0,0.0
3.308333,3.308333,3.3,0.008333333,0.0,-0.004166667
2.975,2.983333,2.991667,0.008333333,-0.008333333,0.0
1.916667,1.958333,1.933333,0.004166667,0.004166667,0.008333333
0.7833333,0.775,0.7833333,0.0,0.01666667,0.0
-0.5333333,-0.5166667,-0.5083333,0.008333333,0.0,-0.004166667
-1.241667,-1.225,-1.241667,-0.004166667,0.008333333,-0.004166667
-2.441667,-2.416667,-2.391667,0.008333333,0.0,-0.004166667
-2.933333,-2.908333,-2.916667,-0.008333333,0.004166667,0.0
-3.316667,-3.325,-3.316667,0.0,0.008333333,0.008333333
-2.7,-2.658333,-2.683333,0.004166667,0.0,0.004166667
-1.491667,-1.483333,-1.5,0.008333333,-0.008333333,0.0
-0.475,-0.4833333,-0.4916667,0.02083333,0.0,0.008333333
0.7416667,0.75,0.7333333,0.008333333,0.0,0.008333333
1.566667,1.575,1.583333,0.0,-0.008333333,0.0
2.566667,2.566667,2.583333,0.0,-0.004166667,0.004166667
3.258333,3.241667,3.258333,0.004166667,0.0125,0.0
3.25,3.208333,3.266667,0.008333333,0.0,0.0125
3.0,2.975,2.95,0.008333333,0.0,0.004166667
1.933333,1.925,1.925,-0.004166667,0.01666667,-0.004166667
0.775,0.775,0.7583333,0.0125,-0.004166667,0.0
-0.5083333,-0.5166667,-0.5166667,0.0,0.0,0.0
-1.233333,-1.225,-1.233333,0.0125,-0.004166667,0.008333333
-2.441667,-2.45,-2.441667,0.008333333,0.0,0.0
-2.941667,-2.966667,-2.95,-0.004166667,0.0,-0.004166667
-3.383333,-3.4,-3.375,0.008333333,0.0,0.0
-2.7,-2.733333,-2.716667,0.0,-0.004166667,0.0
-1.475,-1.45,-1.45,0.0125,0.0,-0.004166667
-0.5583333,-0.55,-0.5416667,0.0,-0.004166667,-0.008333333
0.725,0.7166667,0.7166667,0.02083333,0.0,0.0
1.508333,1.508333,1.508333,-0.004166667,0.004166667,-0.0125
2.591667,2.608333,2.6,0.008333333,0.0,0.004166667
3.25,3.283333,3.258333,0.0125,-0.008333333,-0.004166667
3.266667,3.266667,3.258333,0.0,0.01666667,0.0
3.033333,3.016667,3.025,0.0,0.004166667,-0.004166667
1.933333,1.941667,1.933333,0.0,0.0,0.0125
0.725,0.7583333,0.7666667,0.008333333,0.008333333,-0.004166667
-0.5333333,-0.5416667,-0.525,0.0,0.004166667,0.004166667
-1.25,-1.233333,-1.241667,0.0,0.008333333,0.0
-2.425,-2.425,-2.441667,0.0,-0.008333333,-0.004166667
-2.991667,-2.966667,-2.991667,0.0,0.0,0.0
-3.358333,-3.358333,-3.333333,-0.008333333,0.0125,-0.004166667
-2.708333,-2.7,-2.716667,-0.004166667,0.0,0.0
-1.516667,-1.508333,-1.516667,0.008333333,-0.004166667,0.0
-0.5333333,-0.525,-0.55,0.008333333,0.004166667,0.0125
0.7583333,0.7666667,0.7833333,-0.004166667,0.008333333,0.0125
1.516667,1.5,1.5,0.0125,0.008333333,0.0
2.583333,2.608333,2.625,0.01666667,0.0,-0.004166667
3.291667,3.275,3.283333,0.004166667,0.008333333,0.004166667
3.266667,3.291667,3.3,0.008333333,0.008333333,0.0
3.0,3.0,2.991667,0.004166667,0.004166667,-0.004166667
1.925,1.933333,1.925,0.0,0.0,0.0
0.7583333,0.775,0.775,0.004166667,0.0,-0.008333333
-0.5083333,-0.5,-0.5083333,0.004166667,0.008333333,0.004166667
-1.241667,-1.233333,-1.225,-0.008333333,0.004166667,0.0
-2.466667,-2.45,-2.466667,0.008333333,0.008333333,0.0
-2.975,-2.983333,-2.991667,-0.008333333,-0.0125,0.0
-3.425,-3.433333,-3.425,0.008333333,0.01666667,0.004166667
-2.7,-2.7,-2.691667,-0.008333333,0.004166667,0.0
-1.491667,-1.5,-1.5,0.0,0.0,-0.004166667
-0.5416667,-0.5666667,-0.5416667,0.004166667,0.004166667,0.0125
0.725,0.7333333,0.7416667,0.004166667,0.004166667,0.0
1.533333,1.516667,1.525,0.008333333,-0.004166667,0.0
2.608333,2.575,2.6,0.008333333,0.008333333,0.0125
3.258333,3.258333,3.266667,0.0,0.004166667,0.0125
3.275,3.291667,3.3,0.0,0.0,0.008333333
3.033333,3.033333,3.025,0.004166667,0.004166667,0.0
1.983333,1.966667,1.966667,0.0,0.0,0.0125
0.7833333,0.8,0.7833333,0.004166667,-0.008333333,0.0
-0.4833333,-0.5,-0.4916667,0.008333333,-0.004166667,0.004166667
-1.233333,-1.233333,-1.225,0.008333333,-0.008333333,-0.004166667
-2.433333,-2.425,-2.441667,-0.004166667,0.008333333,0.004166667
-2.975,-3.0,-2.991667,-0.004166667,0.0,0.004166667
-3.375,-3.408333,-3.375,0.004166667,-0.008333333,-0.004166667
-2.683333,-2.7,-2.691667,0.008333333,0.008333333,-0.008333333
-1.516667,-1.5,-1.516667,0.008333333,0.008333333,0.0
-0.6,-0.5916667,-0.6083333,0.0125,-0.004166667,0.004166667
0.75,0.7583333,0.75,0.0125,0.004166667,0.004166667
1.483333,1.5,1.425,0.008333333,-0.004166667,0.0
2.641667,2.641667,2.633333,0.0125,0.004166667,0.004166667
3.283333,3.275,3.275,0.0,0.0,-0.004166667
3.3,3.266667,3.283333,0.0125,0.0,0.0
2.95,2.966667,2.966667,0.0125,-0.004166667,0.008333333
1.933333,1.966667,1.975,-0.004166667,-0.0125,-0.004166667
0.8083333,0.8166667,0.825,-0.008333333,0.008333333,0.0
-0.5083333,-0.5,-0.4833333,0.0,0.008333333,0.008333333
-1.241667,-1.225,-1.241667,0.0125,0.008333333,-0.0125
-2.433333,-2.425,-2.441667,0.008333333,0.0,-0.004166667
-2.916667,-2.916667,-2.95,0.008333333,-0.004166667,-0.004166667
-3.341667,-3.341667,-3.333333,0.008333333,0.0,0.0125
-2.716667,-2.7,-2.733333,0.0125,0.004166667,-0.0125
-1.508333,-1.483333,-1.516667,0.0125,0.0,0.008333333
-0.625,-0.6083333,-0.6333333,0.0,0.004166667,0.004166667
0.7166667,0.7166667,0.7333333,0.004166667,0.008333333,0.0
1.525,1.516667,1.5,0.0,0.004166667,0.008333333
2.583333,2.591667,2.591667,0.008333333,-0.004166667,0.004166667
3.225,3.2,3.241667,-0.008333333,0.0,0.0
3.275,3.283333,3.258333,0.008333333,0.01666667,0.004166667
2.975,2.975,2.966667,0.0125,-0.0125,-0.004166667
1.958333,1.958333,1.933333,0.008333333,0.004166667,0.0125
0.8083333,0.85,0.8416667,0.0,0.0,0.0
-0.4833333,-0.4583333,-0.4583333,0.008333333,-0.004166667,0.0125
-1.225,-1.233333,-1.225,0.0,0.008333333,-0.004166667
-2.425,-2.416667,-2.433333,-0.004166667,0.008333333,0.004166667
-2.958333,-2.975,-2.975,0.0,0.004166667,0.008333333
-3.408333,-3.408333,-3.383333,-0.008333333,0.0,-0.004166667
-2.666667,-2.683333,-2.658333,0.0,0.004166667,0.0
-1.508333,-1.508333,-1.516667,0.0,0.0,0.0
-0.6,-0.5916667,-0.6083333,-0.008333333,-0.004166667,0.0
0.7083333,0.7166667,0.7083333,0.0,0.0,0.0
1.475,1.466667,1.466667,0.0,-0.008333333,0.008333333
2.575,2.55,2.575,0.004166667,0.0,0.008333333
3.25,3.266667,3.241667,0.0,0.008333333,0.004166667
3.258333,3.258333,3.266667,0.008333333,0.0,0.008333333
2.975,2.966667,2.958333,0.008333333,0.004166667,0.0
1.958333,1.983333,1.975,0.0,-0.008333333,0.008333333
0.8,0.8083333,0.7916667,0.008333333,0.01666667,-0.0125
-0.525,-0.5333333,-0.5166667,0.01666667,0.008333333,0.004166667
-1.233333,-1.208333,-1.241667,0.0125,-0.004166667,0.008333333
-2.408333,-2.4,-2.408333,0.0,0.008333333,0.004166667
-2.908333,-2.925,-2.941667,0.004166667,0.008333333,0.008333333
-3.383333,-3.375,-3.391667,-0.004166667,-0.004166667,-0.004166667
-2.733333,-2.733333,-2.75,0.008333333,0.008333333,0.004166667
-1.525,-1.508333,-1.5,0.008333333,-0.01666667,-0.004166667
-0.575,-0.5666667,-0.575,0.004166667,-0.008333333,0.0
0.7083333,0.7416667,0.7166667,0.0125,0.0,-0.004166667
1.525,1.5,1.516667,0.0,0.0125,0.0
2.591667,2.583333,2.566667,0.0,-0.004166667,0.004166667
3.241667,3.241667,3.25,0.0,0.004166667,0.004166667
3.266667,3.275,3.266667,0.0,0.004166667,-0.004166667
2.975,2.975,2.983333,0.004166667,0.004166667,0.0125
1.941667,1.983333,1.983333,-0.004166667,-0.008333333,0.004166667
0.8166667,0.825,0.825,0.0,-0.0125,0.004166667
-0.5083333,-0.5,-0.4916667,0.0,0.0125,0.0
-1.233333,-1.233333,-1.225,0.0,-0.0125,0.0
-2.425,-2.408333,-2.433333,0.0,0.0,0.0
-2.958333,-2.95,-2.966667,0.01666667,0.0,-0.0125
-3.391667,-3.408333,-3.383333,0.0125,-0.004166667,0.0
-2.733333,-2.75,-2.75,0.004166667,0.0,-0.004166667
-1.55,-1.516667,-1.541667,0.0,-0.008333333,0.004166667
-0.6833333,-0.6666667,-0.6833333,0.004166667,0.004166667,0.004166667
0.7166667,0.7166667,0.7083333,0.008333333,0.0,-0.004166667
1.45,1.45,1.45,0.004166667,0.004166667,0.0
2.525,2.55,2.516667,0.008333333,0.0,0.004166667
3.241667,3.241667,3.25,0.0,0.008333333,0.004166667
3.283333,3.275,3.266667,0.0,0.004166667,-0.004166667
2.916667,2.95,2.941667,0.008333333,0.0,0.004166667
1.933333,1.95,1.9,-0.004166667,0.0,0.0125
0.8,0.8,0.7916667,0.004166667,0.0,0.004166667
-0.5083333,-0.5,-0.4916667,0.008333333,-0.004166667,0.008333333
-1.216667,-1.233333,-1.233333,0.008333333,0.0,-0.0125
-2.408333,-2.416667,-2.391667,-0.008333333,0.0,0.0
-2.958333,-2.941667,-2.958333,0.01666667,0.0,-0.004166667
-3.391667,-3.4,-3.375,0.0,0.004166667,0.004166667
-2.725,-2.741667,-2.716667,0.0,0.0,0.004166667
-1.566667,-1.558333,-1.541667,0.008333333,0.008333333,-0.004166667
-0.5083333,-0.525,-0.5166667,-0.008333333,0.004166667,0.01666667
0.7083333,0.7333333,0.7416667,0.0,0.008333333,0.004166667
1.508333,1.516667,1.483333,0.008333333,0.004166667,0.0
2.558333,2.6,2.608333,0.008333333,0.0,0.0125
3.216667,3.241667,3.208333,0.004166667,0.004166667,0.004166667
3.233333,3.25,3.241667,0.0125,0.0125,0.0
2.916667,2.941667,2.933333,0.0125,0.008333333,0.008333333
1.9,1.908333,1.891667,0.008333333,0.004166667,0.008333333
0.875,0.8666667,0.8416667,0.004166667,0.004166667,0.004166667
-0.5083333,-0.5,-0.5083333,0.004166667,0.0,-0.004166667
-1.225,-1.233333,-1.225,0.008333333,-0.0125,-0.004166667
-2.425,-2.4,-2.441667,0.0,0.0,0.008333333
-2.958333,-2.966667,-2.991667,0.0,0.0,0.004166667
-3.433333,-3.45,-3.441667,-0.008333333,0.004166667,0.0
-2.775,-2.783333,-2.791667,0.008333333,0.0,0.008333333
-1.533333,-1.566667,-1.541667,-0.004166667,-0.004166667,0.008333333
-0.6333333,-0.6416667,-0.625,0.0,0.004166667,0.004166667
0.7083333,0.7,0.6916667,0.008333333,-0.004166667,0.0
1.433333,1.441667,1.425,-0.004166667,0.0,-0.004166667
2.541667,2.525,2.55,0.004166667,0.008333333,0.0125
3.216667,3.233333,3.216667,-0.004166667,0.008333333,0.0125
3.241667,3.241667,3.258333,0.0,0.004166667,0.0125
2.958333,2.966667,2.933333,0.008333333,-0.004166667,0.0125
2.0,2.0,2.016667,0.004166667,-0.004166667,0.0
0.8583333,0.8916667,0.8583333,0.0,0.0,-0.004166667
-0.4916667,-0.5,-0.5083333,0.0,0.008333333,0.004166667
-1.233333,-1.233333,-1.216667,-0.008333333,0.0,0.0125
-2.441667,-2.425,-2.433333,0.008333333,0.0,0.0
-2.908333,-2.941667,-2.925,0.008333333,0.0,0.008333333
-3.4,-3.391667,-3.408333,0.008333333,-0.008333333,0.0
-2.725,-2.733333,-2.733333,-0.008333333,0.004166667,-0.004166667
-1.525,-1.508333,-1.525,0.0,0.0,0.004166667
-0.6916667,-0.6833333,-0.675,0.008333333,0.004166667,0.0
0.6916667,0.7166667,0.7,-0.004166667,0.0,-0.004166667
1.508333,1.491667,1.5,0.0,0.008333333,-0.004166667
2.575,2.608333,2.591667,-0.004166667,0.008333333,0.004166667
3.216667,3.241667,3.225,0.008333333,0.004166667,0.0
3.216667,3.233333,3.241667,0.0,0.0,0.004166667
2.983333,2.991667,2.975,0.0,0.0,-0.004166667
1.933333,1.916667,1.925,0.0,0.004166667,0.0
0.9,0.9,0.9,0.0,0.004166667,0.004166667
-0.4833333,-0.4833333,-0.475,-0.008333333,0.008333333,0.008333333
-1.241667,-1.225,-1.225,0.004166667,0.0,0.004166667
-2.391667,-2.4,-2.425,0.0,0.0,0.0
-2.958333,-2.933333,-2.958333,-0.004166667,0.0125,0.0125
-3.416667,-3.425,-3.425,0.008333333,-0.008333333,-0.004166667
-2.775,-2.766667,-2.766667,0.008333333,0.0,-0.004166667
-1.6,-1.6,-1.591667,0.0,0.0,0.004166667
-0.6916667,-0.6833333,-0.7,-0.01666667,-0.0125,0.0
0.6916667,0.7166667,0.7,-0.008333333,-0.008333333,-0.004166667
1.441667,1.425,1.425,-0.004166667,-0.004166667,-0.004166667
2.575,2.6,2.6,0.0,-0.008333333,-0.004166667
3.183333,3.2,3.183333,0.0,0.0,0.0125
3.216667,3.225,3.241667,-0.004166667,0.004166667,0.008333333
2.9,2.9,2.9,0.0,0.004166667,-0.004166667
1.983333,1.966667,1.975,0.0125,0.0,-0.004166667
0.8416667,0.85,0.8666667,0.0,0.0,0.004166667
-0.4916667,-0.5,-0.4916667,0.008333333,0.004166667,0.0
-1.241667,-1.2,-1.233333,0.008333333,0.0,0.01666667
-2.391667,-2.4,-2.425,0.0,-0.004166667,-0.0125
-2.958333,-2.95,-2.95,0.004166667,0.004166667,0.0125
-3.425,-3.416667,-3.416667,0.008333333,0.004166667,0.0
-2.716667,-2.7,-2.716667,0.004166667,0.0,-0.008333333
-1.575,-1.591667,-1.608333,0.0,0.0,0.0125
-0.725,-0.7083333,-0.7,0.008333333,0.008333333,0.0125
0.725,0.7166667,0.7166667,0.0125,0.0,-0.004166667
1.466667,1.466667,1.466667,0.004166667,-0.004166667,-0.004166667
2.6,2.608333,2.616667,0.008333333,-0.004166667,0.01666667
3.225,3.225,3.241667,0.008333333,0.004166667,0.004166667
3.258333,3.233333,3.241667,0.01666667,0.0,0.004166667
3.0,2.975,3.008333,0.008333333,0.0,0.004166667
1.991667,2.0,2.0,0.0,0.0125,0.008333333
0.875,0.875,0.875,0.004166667,0.01666667,0.0125
-0.425,-0.425,-0.4416667,0.0,0.0125,-0.004166667
-1.216667,-1.208333,-1.191667,0.0,0.004166667,-0.004166667
-2.375,-2.383333,-2.358333,0.0,0.0,-0.008333333
-2.941667,-2.916667,-2.908333,-0.008333333,0.0,0.004166667
-3.383333,-3.425,-3.4,0.008333333,0.008333333,0.0
-2.775,-2.758333,-2.766667,0.0,0.004166667,0.0125
-1.616667,-1.616667,-1.608333,-0.008333333,0.008333333,0.004166667
-0.6833333,-0.7166667,-0.7166667,-0.004166667,0.0,0.0
0.6833333,0.7,0.7083333,0.004166667,-0.0125,-0.004166667
1.441667,1.433333,1.45,-0.008333333,0.004166667,0.0
2.558333,2.583333,2.583333,0.008333333,0.0,0.0125
3.175,3.183333,3.183333,0.008333333,0.004166667,0.0
3.2,3.225,3.183333,0.0,0.004166667,0.008333333
2.866667,2.875,2.875,0.008333333,0.004166667,0.0
1.966667,1.983333,1.975,0.0,0.0,-0.004166667
0.8833333,0.9083333,0.9166667,-0.008333333,0.008333333,-0.004166667
-0.4416667,-0.4583333,-0.4583333,-0.004166667,-0.0125,0.004166667
-1.225,-1.208333,-1.216667,0.004166667,0.004166667,0.0
-2.408333,-2.425,-2.458333,0.0,0.004166667,-0.004166667
-2.95,-2.95,-2.933333,-0.008333333,0.0,0.008333333
-3.416667,-3.433333,-3.441667,0.004166667,-0.004166667,0.004166667
-2.758333,-2.758333,-2.75,-0.004166667,0.004166667,0.004166667
-1.583333,-1.6,-1.608333,0.008333333,0.004166667,0.004166667
